candidateId, stateId, hasChief, percentageStatePopulation,  wonState, percentageStateVotes, credibility, stubbornness, won, percentageVotes, changedBelief, sameBelief, nChiefs, percentageCandidatePopulation
candidate_0, Florida, true, 15, false, 0, 61, 13, false, 44, true, false, 3, 57,
candidate_0, Hawaii, true, 26, true, 50, 61, 13, false, 44, false, true, 3, 57,
candidate_0, Kansas, false, 21, false, 12, 61, 13, false, 44, unknown, false, 3, 57,
candidate_1, Alaska, false, 15, false, 16, 85, 94, true, 44, unknown, false, 2, 42,
candidate_1, California, true, 21, true, 50, 85, 94, true, 44, true, true, 2, 42,
candidate_1, Florida, false, 15, true, 66, 85, 94, true, 44, unknown, false, 2, 42,
candidate_1, Hawaii, false, 26, false, 20, 85, 94, true, 44, unknown, false, 2, 42,
candidate_1, Kansas, true, 21, true, 75, 85, 94, true, 44, true, false, 2, 42,
candidate_0, Alaska, true, 26, false, 20, 82, 38, false, 39, false, false, 3, 60,
candidate_0, California, false, 15, false, 33, 82, 38, false, 39, unknown, false, 3, 60,
candidate_0, Florida, false, 23, false, 33, 82, 38, false, 39, unknown, false, 3, 60,
candidate_0, Hawaii, true, 15, true, 50, 82, 38, false, 39, true, false, 3, 60,
candidate_0, Kansas, true, 18, false, 28, 82, 38, false, 39, false, false, 3, 60,
candidate_1, Alaska, false, 26, true, 50, 93, 52, true, 39, unknown, false, 2, 39,
candidate_1, California, true, 15, true, 50, 93, 52, true, 39, true, false, 2, 39,
candidate_1, Florida, true, 23, false, 33, 93, 52, true, 39, false, false, 2, 39,
candidate_1, Hawaii, false, 15, false, 33, 93, 52, true, 39, unknown, false, 2, 39,
candidate_1, Kansas, false, 18, false, 28, 93, 52, true, 39, unknown, false, 2, 39,
candidate_0, Alaska, false, 13, false, 0, 70, 52, false, 78, unknown, false, 4, 86,
candidate_0, California, true, 26, false, 10, 70, 52, false, 78, false, true, 4, 86,
candidate_0, Florida, true, 18, false, 14, 70, 52, false, 78, true, true, 4, 86,
candidate_0, Hawaii, true, 23, false, 33, 70, 52, false, 78, false, true, 4, 86,
candidate_0, Kansas, true, 18, false, 0, 70, 52, false, 78, true, false, 4, 86,
candidate_1, Alaska, true, 13, true, 100, 97, 66, true, 78, true, false, 1, 13,
candidate_1, California, false, 26, true, 70, 97, 66, true, 78, unknown, false, 1, 13,
candidate_1, Florida, false, 18, true, 85, 97, 66, true, 78, unknown, false, 1, 13,
candidate_1, Hawaii, false, 23, true, 66, 97, 66, true, 78, unknown, false, 1, 13,
candidate_1, Kansas, false, 18, true, 85, 97, 66, true, 78, unknown, false, 1, 13,
candidate_0, Alaska, true, 12, true, 40, 64, 7, false, 61, false, false, 5, 100,
candidate_0, California, true, 20, false, 0, 64, 7, false, 61, true, true, 5, 100,
candidate_0, Florida, true, 25, false, 20, 64, 7, false, 61, true, true, 5, 100,
candidate_0, Hawaii, true, 23, false, 33, 64, 7, false, 61, false, true, 5, 100,
candidate_0, Kansas, true, 17, false, 14, 64, 7, false, 61, false, false, 5, 100,
candidate_1, Alaska, false, 12, false, 40, 83, 74, true, 61, unknown, true, 0, 0,
candidate_1, California, false, 20, false, 50, 83, 74, true, 61, unknown, false, 0, 0,
candidate_1, Florida, false, 25, true, 80, 83, 74, true, 61, unknown, false, 0, 0,
candidate_1, Hawaii, false, 23, true, 55, 83, 74, true, 61, unknown, false, 0, 0,
candidate_1, Kansas, false, 17, true, 71, 83, 74, true, 61, unknown, true, 0, 0,
candidate_0, Alaska, false, 21, false, 28, 70, 12, true, 37, unknown, false, 3, 59,
candidate_0, California, true, 18, true, 66, 70, 12, true, 37, false, false, 3, 59,
candidate_0, Florida, false, 18, false, 33, 70, 12, true, 37, unknown, false, 3, 59,
candidate_0, Hawaii, true, 25, false, 37, 70, 12, true, 37, true, false, 3, 59,
candidate_0, Kansas, true, 15, false, 20, 70, 12, true, 37, true, false, 3, 59,
candidate_1, Alaska, true, 21, true, 71, 79, 64, false, 37, false, false, 2, 40,
candidate_1, California, false, 18, false, 16, 79, 64, false, 37, unknown, false, 2, 40,
candidate_1, Florida, true, 18, false, 33, 79, 64, false, 37, true, false, 2, 40,
candidate_1, Hawaii, false, 25, false, 25, 79, 64, false, 37, unknown, false, 2, 40,
candidate_1, Kansas, false, 15, false, 40, 79, 64, false, 37, unknown, true, 2, 40,
candidate_0, Alaska, false, 26, false, 30, 97, 45, true, 36, unknown, false, 3, 52,
candidate_0, California, true, 13, true, 40, 97, 45, true, 36, true, true, 3, 52,
candidate_0, Florida, true, 23, true, 55, 97, 45, true, 36, true, false, 3, 52,
candidate_0, Hawaii, false, 21, false, 25, 97, 45, true, 36, unknown, false, 3, 52,
candidate_0, Kansas, true, 15, false, 33, 97, 45, true, 36, true, false, 3, 52,
candidate_1, Alaska, true, 26, false, 10, 92, 35, false, 36, false, false, 2, 47,
candidate_1, California, false, 13, false, 40, 92, 35, false, 36, unknown, true, 2, 47,
candidate_1, Florida, false, 23, false, 33, 92, 35, false, 36, unknown, false, 2, 47,
candidate_1, Hawaii, true, 21, true, 62, 92, 35, false, 36, true, false, 2, 47,
candidate_1, Kansas, false, 15, true, 50, 92, 35, false, 36, unknown, false, 2, 47,
candidate_0, Alaska, true, 19, false, 22, 79, 75, true, 41, false, false, 5, 100,
candidate_0, California, true, 19, true, 55, 79, 75, true, 41, true, false, 5, 100,
candidate_0, Florida, true, 21, true, 80, 79, 75, true, 41, false, false, 5, 100,
candidate_0, Hawaii, true, 21, false, 30, 79, 75, true, 41, true, true, 5, 100,
candidate_0, Kansas, true, 17, false, 12, 79, 75, true, 41, false, false, 5, 100,
candidate_1, Alaska, false, 19, true, 55, 82, 27, false, 41, unknown, false, 0, 0,
candidate_1, California, false, 19, false, 22, 82, 27, false, 41, unknown, false, 0, 0,
candidate_1, Florida, false, 21, false, 0, 82, 27, false, 41, unknown, false, 0, 0,
candidate_1, Hawaii, false, 21, true, 60, 82, 27, false, 41, unknown, false, 0, 0,
candidate_1, Kansas, false, 17, true, 50, 82, 27, false, 41, unknown, false, 0, 0,
candidate_0, Alaska, false, 26, true, 40, 73, 61, false, 44, unknown, false, 2, 34,
candidate_0, California, true, 21, false, 37, 73, 61, false, 44, true, true, 2, 34,
candidate_0, Florida, false, 13, true, 60, 73, 61, false, 44, unknown, true, 2, 34,
candidate_0, Hawaii, true, 13, false, 40, 73, 61, false, 44, false, false, 2, 34,
candidate_0, Kansas, false, 26, false, 30, 73, 61, false, 44, unknown, false, 2, 34,
candidate_1, Alaska, true, 26, false, 30, 83, 94, true, 44, true, false, 3, 65,
candidate_1, California, false, 21, true, 62, 83, 94, true, 44, unknown, false, 3, 65,
candidate_1, Florida, true, 13, false, 40, 83, 94, true, 44, false, false, 3, 65,
candidate_1, Hawaii, false, 13, false, 20, 83, 94, true, 44, unknown, true, 3, 65,
candidate_1, Kansas, true, 26, true, 60, 83, 94, true, 44, true, false, 3, 65,
candidate_0, Alaska, true, 15, true, 50, 85, 16, true, 53, true, false, 2, 30,
candidate_0, California, false, 20, true, 62, 85, 16, true, 53, unknown, false, 2, 30,
candidate_0, Florida, false, 25, true, 50, 85, 16, true, 53, unknown, false, 2, 30,
candidate_0, Hawaii, true, 15, true, 100, 85, 16, true, 53, true, false, 2, 30,
candidate_0, Kansas, false, 23, false, 22, 85, 16, true, 53, unknown, false, 2, 30,
candidate_1, Alaska, false, 15, false, 33, 84, 82, false, 53, unknown, false, 3, 69,
candidate_1, California, true, 20, false, 0, 84, 82, false, 53, false, false, 3, 69,
candidate_1, Florida, true, 25, false, 10, 84, 82, false, 53, false, true, 3, 69,
candidate_1, Hawaii, false, 15, false, 0, 84, 82, false, 53, unknown, false, 3, 69,
candidate_1, Kansas, true, 23, false, 11, 84, 82, false, 53, false, true, 3, 69,
candidate_0, Alaska, false, 18, false, 22, 66, 3, false, 62, unknown, false, 2, 41,
candidate_0, California, false, 20, false, 40, 66, 3, false, 62, unknown, false, 2, 41,
candidate_0, Florida, true, 20, false, 20, 66, 3, false, 62, true, false, 2, 41,
candidate_0, Hawaii, false, 18, false, 11, 66, 3, false, 62, unknown, false, 2, 41,
candidate_0, Kansas, true, 20, false, 20, 66, 3, false, 62, false, true, 2, 41,
candidate_1, Alaska, true, 18, true, 44, 97, 23, true, 62, true, false, 3, 58,
candidate_1, California, true, 20, true, 60, 97, 23, true, 62, true, false, 3, 58,
candidate_1, Florida, false, 20, true, 70, 97, 23, true, 62, unknown, false, 3, 58,
candidate_1, Hawaii, true, 18, true, 66, 97, 23, true, 62, true, true, 3, 58,
candidate_1, Kansas, false, 20, true, 70, 97, 23, true, 62, unknown, false, 3, 58,
candidate_0, Alaska, false, 16, false, 33, 72, 3, false, 41, unknown, false, 1, 13,
candidate_0, California, false, 27, false, 30, 72, 3, false, 41, unknown, false, 1, 13,
candidate_0, Florida, true, 13, false, 20, 72, 3, false, 41, true, false, 1, 13,
candidate_0, Hawaii, false, 25, true, 55, 72, 3, false, 41, unknown, false, 1, 13,
candidate_0, Kansas, false, 16, false, 33, 72, 3, false, 41, unknown, true, 1, 13,
candidate_1, Alaska, true, 16, false, 33, 80, 95, true, 41, true, true, 4, 86,
candidate_1, California, true, 27, true, 60, 80, 95, true, 41, false, false, 4, 86,
candidate_1, Florida, false, 13, true, 60, 80, 95, true, 41, unknown, true, 4, 86,
candidate_1, Hawaii, true, 25, false, 22, 80, 95, true, 41, false, false, 4, 86,
candidate_1, Kansas, true, 16, false, 33, 80, 95, true, 41, false, false, 4, 86,
candidate_0, Alaska, false, 18, false, 28, 68, 85, true, 51, unknown, false, 3, 59,
candidate_0, California, true, 13, false, 40, 68, 85, true, 51, true, false, 3, 59,
candidate_0, Florida, false, 21, true, 75, 68, 85, true, 51, unknown, true, 3, 59,
candidate_0, Hawaii, true, 18, true, 57, 68, 85, true, 51, false, false, 3, 59,
candidate_0, Kansas, true, 27, true, 50, 68, 85, true, 51, false, false, 3, 59,
candidate_1, Alaska, true, 18, true, 71, 76, 76, false, 51, false, false, 2, 40,
candidate_1, California, false, 13, false, 20, 76, 76, false, 51, unknown, false, 2, 40,
candidate_1, Florida, true, 21, false, 12, 76, 76, false, 51, true, false, 2, 40,
candidate_1, Hawaii, false, 18, false, 14, 76, 76, false, 51, unknown, false, 2, 40,
candidate_1, Kansas, false, 27, false, 30, 76, 76, false, 51, unknown, false, 2, 40,
candidate_0, Alaska, true, 22, false, 10, 93, 48, false, 46, false, false, 2, 44,
candidate_0, California, false, 17, false, 0, 93, 48, false, 46, unknown, true, 2, 44,
candidate_0, Florida, true, 22, false, 20, 93, 48, false, 46, false, false, 2, 44,
candidate_0, Hawaii, false, 22, true, 60, 93, 48, false, 46, unknown, false, 2, 44,
candidate_0, Kansas, false, 15, true, 42, 93, 48, false, 46, unknown, false, 2, 44,
candidate_1, Alaska, false, 22, true, 50, 89, 16, true, 46, unknown, false, 3, 55,
candidate_1, California, true, 17, true, 100, 89, 16, true, 46, true, true, 3, 55,
candidate_1, Florida, false, 22, false, 30, 89, 16, true, 46, unknown, false, 3, 55,
candidate_1, Hawaii, true, 22, false, 30, 89, 16, true, 46, true, false, 3, 55,
candidate_1, Kansas, true, 15, false, 28, 89, 16, true, 46, true, false, 3, 55,
candidate_0, Alaska, true, 23, true, 71, 93, 82, true, 53, false, false, 3, 66,
candidate_0, California, true, 23, true, 71, 93, 82, true, 53, false, true, 3, 66,
candidate_0, Florida, false, 16, true, 40, 93, 82, true, 53, unknown, true, 3, 66,
candidate_0, Hawaii, false, 16, true, 40, 93, 82, true, 53, unknown, true, 3, 66,
candidate_0, Kansas, true, 20, false, 33, 93, 82, true, 53, false, false, 3, 66,
candidate_1, Alaska, false, 23, false, 28, 81, 99, false, 53, unknown, false, 2, 33,
candidate_1, California, false, 23, false, 28, 81, 99, false, 53, unknown, false, 2, 33,
candidate_1, Florida, true, 16, false, 40, 81, 99, false, 53, false, false, 2, 33,
candidate_1, Hawaii, true, 16, false, 40, 81, 99, false, 53, false, false, 2, 33,
candidate_1, Kansas, false, 20, true, 66, 81, 99, false, 53, unknown, false, 2, 33,
candidate_0, Alaska, false, 25, true, 55, 92, 94, true, 50, unknown, false, 1, 19,
candidate_0, California, false, 13, false, 0, 92, 94, true, 50, unknown, false, 1, 19,
candidate_0, Florida, true, 19, true, 57, 92, 94, true, 50, true, true, 1, 19,
candidate_0, Hawaii, false, 13, true, 60, 92, 94, true, 50, unknown, true, 1, 19,
candidate_0, Kansas, false, 27, true, 60, 92, 94, true, 50, unknown, false, 1, 19,
candidate_1, Alaska, true, 25, false, 22, 97, 73, false, 50, true, true, 4, 80,
candidate_1, California, true, 13, false, 40, 97, 73, false, 50, false, false, 4, 80,
candidate_1, Florida, false, 19, false, 14, 97, 73, false, 50, unknown, false, 4, 80,
candidate_1, Hawaii, true, 13, false, 20, 97, 73, false, 50, false, false, 4, 80,
candidate_1, Kansas, true, 27, false, 20, 97, 73, false, 50, false, true, 4, 80,
candidate_0, Alaska, true, 18, false, 14, 81, 72, false, 43, false, false, 3, 62,
candidate_0, California, false, 18, true, 42, 81, 72, false, 43, unknown, true, 3, 62,
candidate_0, Florida, false, 18, false, 28, 81, 72, false, 43, unknown, false, 3, 62,
candidate_0, Hawaii, true, 18, false, 28, 81, 72, false, 43, false, false, 3, 62,
candidate_0, Kansas, true, 24, false, 44, 81, 72, false, 43, true, true, 3, 62,
candidate_1, Alaska, false, 18, false, 42, 71, 39, false, 43, unknown, false, 2, 37,
candidate_1, California, true, 18, false, 42, 71, 39, false, 43, false, false, 2, 37,
candidate_1, Florida, true, 18, false, 14, 71, 39, false, 43, true, true, 2, 37,
candidate_1, Hawaii, false, 18, false, 14, 71, 39, false, 43, unknown, false, 2, 37,
candidate_1, Kansas, false, 24, false, 11, 71, 39, false, 43, unknown, false, 2, 37,
candidate_0, Alaska, false, 25, true, 50, 95, 60, true, 48, unknown, false, 1, 25,
candidate_0, California, false, 17, true, 57, 95, 60, true, 48, unknown, false, 1, 25,
candidate_0, Florida, true, 25, true, 80, 95, 60, true, 48, true, true, 1, 25,
candidate_0, Hawaii, false, 12, false, 20, 95, 60, true, 48, unknown, false, 1, 25,
candidate_0, Kansas, false, 17, false, 14, 95, 60, true, 48, unknown, false, 1, 25,
candidate_1, Alaska, true, 25, false, 10, 81, 32, false, 48, false, false, 4, 74,
candidate_1, California, true, 17, false, 0, 81, 32, false, 48, false, false, 4, 74,
candidate_1, Florida, false, 25, false, 0, 81, 32, false, 48, unknown, true, 4, 74,
candidate_1, Hawaii, true, 12, false, 40, 81, 32, false, 48, false, false, 4, 74,
candidate_1, Kansas, true, 17, false, 14, 81, 32, false, 48, false, false, 4, 74,
candidate_0, Alaska, false, 20, true, 44, 83, 56, false, 46, unknown, false, 2, 46,
candidate_0, California, false, 11, false, 20, 83, 56, false, 46, unknown, false, 2, 46,
candidate_0, Florida, true, 23, false, 40, 83, 56, false, 46, true, false, 2, 46,
candidate_0, Hawaii, false, 20, true, 55, 83, 56, false, 46, unknown, false, 2, 46,
candidate_0, Kansas, true, 23, false, 40, 83, 56, false, 46, true, false, 2, 46,
candidate_1, Alaska, true, 20, false, 33, 79, 51, true, 46, true, true, 3, 53,
candidate_1, California, true, 11, true, 80, 79, 51, true, 46, false, false, 3, 53,
candidate_1, Florida, false, 23, true, 50, 79, 51, true, 46, unknown, false, 3, 53,
candidate_1, Hawaii, true, 20, false, 22, 79, 51, true, 46, true, false, 3, 53,
candidate_1, Kansas, false, 23, true, 60, 79, 51, true, 46, unknown, false, 3, 53,
candidate_0, Alaska, true, 17, true, 50, 95, 78, false, 42, false, true, 4, 82,
candidate_0, California, true, 28, true, 40, 95, 78, false, 42, false, false, 4, 82,
candidate_0, Florida, true, 14, false, 40, 95, 78, false, 42, false, false, 4, 82,
candidate_0, Hawaii, true, 22, false, 25, 95, 78, false, 42, false, false, 4, 82,
candidate_0, Kansas, false, 17, true, 50, 95, 78, false, 42, unknown, true, 4, 82,
candidate_1, Alaska, false, 17, false, 50, 99, 24, true, 42, unknown, false, 1, 17,
candidate_1, California, false, 28, false, 40, 99, 24, true, 42, unknown, false, 1, 17,
candidate_1, Florida, false, 14, false, 20, 99, 24, true, 42, unknown, false, 1, 17,
candidate_1, Hawaii, false, 22, true, 62, 99, 24, true, 42, unknown, false, 1, 17,
candidate_1, Kansas, true, 17, false, 33, 99, 24, true, 42, true, false, 1, 17,
candidate_0, Alaska, true, 30, false, 22, 81, 54, false, 60, true, false, 1, 30,
candidate_0, California, false, 16, false, 20, 81, 54, false, 60, unknown, false, 1, 30,
candidate_0, Florida, false, 20, false, 16, 81, 54, false, 60, unknown, false, 1, 30,
candidate_0, Hawaii, false, 16, false, 40, 81, 54, false, 60, unknown, false, 1, 30,
candidate_0, Kansas, false, 16, false, 0, 81, 54, false, 60, unknown, false, 1, 30,
candidate_1, Alaska, false, 30, true, 66, 77, 11, true, 60, unknown, false, 4, 70,
candidate_1, California, true, 16, true, 60, 77, 11, true, 60, true, false, 4, 70,
candidate_1, Florida, true, 20, true, 50, 77, 11, true, 60, true, false, 4, 70,
candidate_1, Hawaii, true, 16, true, 60, 77, 11, true, 60, false, false, 4, 70,
candidate_1, Kansas, true, 16, true, 60, 77, 11, true, 60, true, false, 4, 70,
candidate_0, Alaska, false, 18, true, 57, 72, 14, true, 50, unknown, false, 3, 60,
candidate_0, California, true, 15, false, 33, 72, 14, true, 50, false, false, 3, 60,
candidate_0, Florida, false, 21, true, 50, 72, 14, true, 50, unknown, false, 3, 60,
candidate_0, Hawaii, true, 18, true, 57, 72, 14, true, 50, true, true, 3, 60,
candidate_0, Kansas, true, 26, true, 50, 72, 14, true, 50, true, false, 3, 60,
candidate_1, Alaska, true, 18, false, 28, 94, 31, false, 50, true, false, 2, 39,
candidate_1, California, false, 15, false, 33, 94, 31, false, 50, unknown, false, 2, 39,
candidate_1, Florida, true, 21, false, 25, 94, 31, false, 50, true, false, 2, 39,
candidate_1, Hawaii, false, 18, false, 28, 94, 31, false, 50, unknown, true, 2, 39,
candidate_1, Kansas, false, 26, false, 20, 94, 31, false, 50, unknown, false, 2, 39,
candidate_0, Alaska, false, 24, false, 33, 96, 91, true, 40, unknown, false, 2, 40,
candidate_0, California, false, 13, false, 20, 96, 91, true, 40, unknown, false, 2, 40,
candidate_0, Florida, false, 21, true, 62, 96, 91, true, 40, unknown, false, 2, 40,
candidate_0, Hawaii, true, 18, true, 42, 96, 91, true, 40, true, false, 2, 40,
candidate_0, Kansas, true, 21, false, 37, 96, 91, true, 40, false, false, 2, 40,
candidate_1, Alaska, true, 24, false, 22, 75, 79, false, 40, true, false, 3, 59,
candidate_1, California, true, 13, false, 40, 75, 79, false, 40, true, true, 3, 59,
candidate_1, Florida, true, 21, false, 25, 75, 79, false, 40, false, false, 3, 59,
candidate_1, Hawaii, false, 18, false, 42, 75, 79, false, 40, unknown, true, 3, 59,
candidate_1, Kansas, false, 21, false, 12, 75, 79, false, 40, unknown, false, 3, 59,
candidate_0, Alaska, false, 21, false, 33, 96, 31, false, 52, unknown, false, 2, 40,
candidate_0, California, true, 19, true, 62, 96, 31, false, 52, true, true, 2, 40,
candidate_0, Florida, true, 21, false, 33, 96, 31, false, 52, true, true, 2, 40,
candidate_0, Hawaii, false, 23, false, 10, 96, 31, false, 52, unknown, false, 2, 40,
